codigo;codempresa;codigo_administrativo;codigo_unit;razao_social;nome_fantasia;responsavel;cnpj;contato_nome;contato_ddd1;contato_telefone1;inscricao_estadual;inscricao_municipal;ramo_atividade;tratamento;estado_civil;oab;cpf;rg;nascimento;profissao;nacionalidade;logradouro;numero;complemento;bairro;cep;cidade;uf;ddd1;telefone1;ddd2;telefone2;ddd3;telefone3;email1;email2;site;observacoes;cliente;tipocliente;ativo;inclusao;matricula;grupo_cliente;contato_nome2;contato_nome3;contato_ddd2;contato_ddd3;contato_telefone2;contato_telefone3;contato_setor1;contato_setor2;contato_setor3;contato_email1;contato_email2;contato_email3;ddd_comercial;telefone_comercial;pis;nome_pai;nome_mae;pac;visualizado_relatorio_pac;pac_regional;cod_fase_cliente;migracao;razao_social_2;migracao2;cpf_cnpj;escritorio;cod_perfil_cliente;campo_livre1;campo_livre2;cod_campo_livre2;cod_terceiro_categoria;numero_pasta;migracao_parceiro;cod_cliente_estado_civil;cod_usuario;cod_estado_brasil;migracao3;cod_escolaridade
4987591;92577;;0;Fulano(a) 50;;;12.345.678/0001-15;;;(00) 1234-5499;;;;;;;;12.123.123-48;;;;Rua dos Candidatos, Escola Advbox, n 50;;;Centro;123456-49;Floripa;Sc;;(00) 1234-4614;;(00) 9999-1158;;(00) 3333-1152;;;;Obs 50;JU;2;1;05/12/2012 11:52;;0;;;;;;;;;;;;;;(00) 1234-5494;12345678957;;;0;0;;1;;FULANO(A) 50;;12.345.678/0001-15;;0;;;;;;;;;;;
102641988;92577;;0;Fulano(a) 51;;;12.345.678/0001-16;;;(00) 1234-5500;;;;;CA;;;12.123.123-49;20/07/1975 00:00;Motorista de Aplicativo;Brasileira;Rua dos Candidatos, Escola Advbox, n 51;;;Centro;123456-50;Floripa;SC;;(00) 1234-4615;;(00) 9999-1159;;(00) 3333-1153;;;;Obs 51;FI;1;1;22/08/2019 14:08;;57759;;;;;;;;;;;;;;(00) 1234-5495;12345678958;;;0;0;;1;;FULANO(A) 51;;12.345.678/0001-16;;0;;;6279;;1024;;;;;;
12109747;92577;;0;Fulano(a) 52;;;12.345.678/0001-17;;;(00) 1234-5501;;;;;DV;;;12.123.123-50;22/06/1970 00:00;Industriario;Brasileiro;Rua dos Candidatos, Escola Advbox, n 52;;;Centro;123456-51;Florianopolis;SC;;(00) 1234-4616;;(00) 9999-1160;;(00) 3333-1154;;;;Obs 52;FI;1;1;26/10/2015 10:47;;57759;;;;;;;;;;;;;;(00) 1234-5496;12345678959;;;0;0;;1;;FULANO(A) 52;;12.345.678/0001-17;;0;;;6279;;510;;;;;;
105231657;92577;;0;Fulano(a) 53;;Ciclano 2;12.345.678/0001-18;;;(00) 1234-5502;;;Resíduos papel, papelão, metálicos e outros.;;;;;12.123.123-51;;;;Rua dos Candidatos, Escola Advbox, n 53;;;Centro;123456-52;Florianopolis;SC;;(00) 1234-4617;;(00) 9999-1161;;(00) 3333-1155;;;;Obs 53;JU;1;1;08/06/2021 11:57;;57759;;;;;;;;;;;;;;(00) 1234-5497;12345678960;;;0;0;;1;;FULANO(A) 53;;12.345.678/0001-18;;100040203;;;100000305;;1294;;;;;;
4364714;92577;;0;Fulano(a) 54;;;12.345.678/0001-19;;;(00) 1234-5503;;;;;CA;;;12.123.123-52;15/05/1956 00:00;Aposentado;Brasileira;Rua dos Candidatos, Escola Advbox, n 54;;;Centro;123456-53;Florianopolis;SC;;(00) 1234-4618;;(00) 9999-1162;;(00) 3333-1156;;;;Obs 54;FI;1;0;02/08/2012 18:05;;57759;;;;;;;;;;;;;;(00) 1234-5498;12345678961;;;0;0;;1;;FULANO(A) 54;;12.345.678/0001-19;;0;;Igreja;7461;;26;;;;;;
4369754;92577;;0;Fulano(a) 55;;;12.345.678/0001-20;;;(00) 1234-5504;;;;;CA;;;12.123.123-53;03/10/1954 00:00;Aposentado;Brasileira;Rua dos Candidatos, Escola Advbox, n 55;;;Centro;123456-54;Floripa;Sc;;(00) 1234-4619;;(00) 9999-1163;;(00) 3333-1157;;;;Obs 55;FI;2;1;03/08/2012 17:21;;0;;;;;;;;;;;;;;(00) 1234-5499;12345678962;;;0;0;;1;;FULANO(A) 55;;12.345.678/0001-20;;0;;;;;;;;;;;
4562604;92577;;0;Fulano(a) 56;;;12.345.678/0001-21;;;(00) 1234-5505;;;;;;;;12.123.123-54;;;;Rua dos Candidatos, Escola Advbox, n 56;;;Centro;123456-55;Floripa;Sc;;(00) 1234-4620;;(00) 9999-1164;;(00) 3333-1158;;;;Obs 56;JU;2;1;06/09/2012 12:15;;0;;;;;;;;;;;;;;(00) 1234-5500;12345678963;;;0;0;;1;;FULANO(A) 56;;12.345.678/0001-21;;0;;;;;;;;;;;
4585200;92577;;0;Fulano(a) 57;;;12.345.678/0001-22;;;(00) 1234-5506;;;;;CA;;;12.123.123-55;08/11/1956 00:00;Aposentado;Brasileira;Rua dos Candidatos, Escola Advbox, n 57;;;Centro;123456-56;Floripa;SC;;(00) 1234-4621;;(00) 9999-1165;;(00) 3333-1159;;;;Obs 57;FI;1;1;12/09/2012 14:20;;57759;;;;;;;;;;;;;;(00) 1234-5501;12345678964;;;0;0;;1;;FULANO(A) 57;;12.345.678/0001-22;;0;;;6279;;90;;;;;;
4700658;92577;;0;Fulano(a) 58;;;12.345.678/0001-23;;;(00) 1234-5507;;;;;SO;;;12.123.123-56;23/10/1986 00:00;Auxiliar administrativo;Brasileira;Rua dos Candidatos, Escola Advbox, n 58;;;Centro;123456-57;Rib. Do Pinhal;PR;;(00) 1234-4622;;(00) 9999-1166;;(00) 3333-1160;;;;Obs 58;FI;1;0;05/10/2012 10:51;;57759;;;;;;;;;;;;;;(00) 1234-5502;12345678965;;;0;0;;1;;FULANO(A) 58;;12.345.678/0001-23;;0;;;6279;;108;;;;;;
4925092;92577;;0;Fulano(a) 59;;;12.345.678/0001-24;;;(00) 1234-5508;;;;;;;;12.123.123-57;;;;Rua dos Candidatos, Escola Advbox, n 59;;;Centro;123456-58;Ribeirao do Pinhal;PR;;(00) 1234-4623;;(00) 9999-1167;;(00) 3333-1161;;;;Obs 59;JU;2;1;25/11/2012 16:50;;0;;;;;;;;;;;;;;(00) 1234-5503;12345678966;;;0;0;;1;;FULANO(A) 59;;12.345.678/0001-24;;0;;;;;;;;;;;
4988302;92577;;0;Fulano(a) 60;;;12.345.678/0001-25;;;(00) 1234-5509;;;;;SO;;;12.123.123-58;22/11/1966 00:00;Auxiliar de Serviços Gerais;Brasileira;Rua dos Candidatos, Escola Advbox, n 60;;;Centro;123456-59;Ribei. Pinhal;PR;;(00) 1234-4624;;(00) 9999-1168;;(00) 3333-1162;;;;Obs 60;FI;1;0;05/12/2012 13:52;;57759;;;;;;;;;;;;;;(00) 1234-5504;12345678967;;;0;0;;1;;FULANO(A) 60;;12.345.678/0001-25;;0;;;6279;;134;;;;;;
4988722;92577;;0;Fulano(a) 61;;;12.345.678/0001-26;;;(00) 1234-5510;;;;;DV;;;12.123.123-59;;;Brasileira;Rua dos Candidatos, Escola Advbox, n 61;;;Centro;123456-60;Floripa;SC;;(00) 1234-4625;;(00) 9999-1169;;(00) 3333-1163;;;;Obs 61;FI;2;1;05/12/2012 14:34;;0;;;;;;;;;;;;;;(00) 1234-5505;12345678968;;;0;0;;1;;FULANO(A) 61;;12.345.678/0001-26;;0;;;;;;;;;;;
5017912;92577;;0;Fulano(a) 62;;Ciclano 3;12.345.678/0001-27;;;(00) 1234-5511;;;;;;;;12.123.123-60;;;;Rua dos Candidatos, Escola Advbox, n 62;;;Centro;123456-61;Florianopolis;SC;;(00) 1234-4626;;(00) 9999-1170;;(00) 3333-1164;;;;Obs 62;JU;2;1;12/12/2012 10:07;;0;;;;;;;;;;;;;;(00) 1234-5506;12345678969;;;0;0;;1;;FULANO(A) 62;;12.345.678/0001-27;;0;;;;;;;;;;;
5042384;92577;;0;Fulano(a) 63;;;12.345.678/0001-28;;;(00) 1234-5512;;;;;SO;;;12.123.123-61;;Auxiliar Mecânico;Brasileira;Rua dos Candidatos, Escola Advbox, n 63;;;Centro;123456-62;Florianopolis;SC;;(00) 1234-4627;;(00) 9999-1171;;(00) 3333-1165;;;;Obs 63;FI;1;0;14/12/2012 10:47;;57759;;;;;;;;;;;;;;(00) 1234-5507;12345678970;;;0;0;;1;;FULANO(A) 63;;12.345.678/0001-28;;0;;;6279;;146;;;;;;
4247356;92577;;0;Fulano(a) 64;;;12.345.678/0001-29;;;(00) 1234-5513;;;;;;;;12.123.123-62;;;;Rua dos Candidatos, Escola Advbox, n 64;;;Centro;123456-63;Florianopolis;SC;;(00) 1234-4628;;(00) 9999-1172;;(00) 3333-1166;;;;Obs 64;JU;2;1;10/07/2012 17:43;;0;;;;;;;;;;;;;;(00) 1234-5508;12345678971;;;0;0;;1;;FULANO(A) 64;;12.345.678/0001-29;;0;;;;;;;;;;;
4366090;92577;;0;Fulano(a) 65;;;12.345.678/0001-30;;;(00) 1234-5514;;;;;CA;;;12.123.123-63;30/05/1987 00:00;Professora;Brasileira;Rua dos Candidatos, Escola Advbox, n 65;;;Centro;123456-64;Floripa;Sc;;(00) 1234-4629;;(00) 9999-1173;;(00) 3333-1167;;;;Obs 65;FI;1;0;03/08/2012 10:47;;57759;;;;;;;;;;;;;;(00) 1234-5509;12345678972;;;0;0;;1;;FULANO(A) 65;;12.345.678/0001-30;;0;;;6331;;28;;;;;;
4366482;92577;;0;Fulano(a) 66;;;12.345.678/0001-31;Jana;;(00) 1234-5515;;;;;CA;;;12.123.123-64;04/08/1973 00:00;Autônomo;Brasileira;Rua dos Candidatos, Escola Advbox, n 66;;;Centro;123456-65;Floripa;Sc;;(00) 1234-4630;;(00) 9999-1174;;(00) 3333-1168;;;;Obs 66;FI;1;0;03/08/2012 11:26;;57759;;;;;;;;;;;;;;(00) 1234-5510;12345678973;;;0;0;;1;;FULANO(A) 66;;12.345.678/0001-31;;0;;;6279;;30;;;;;;
4376590;92577;;0;Fulano(a) 67;;;12.345.678/0001-32;;;(00) 1234-5516;;;;;DV;;;12.123.123-65;28/03/1965 00:00;Costureira;Brasileira;Rua dos Candidatos, Escola Advbox, n 67;;;Centro;123456-66;Floripa;SC;;(00) 1234-4631;;(00) 9999-1175;;(00) 3333-1169;;;;Obs 67;FI;1;1;06/08/2012 10:31;;57759;;;;;;;;;;;;;;(00) 1234-5511;12345678974;;;0;0;;1;;FULANO(A) 67;;12.345.678/0001-32;;0;;;6279;;35;;;;;;
4389834;92577;;0;Fulano(a) 68;;;12.345.678/0001-33;;;(00) 1234-5517;;;;;CA;;;12.123.123-66;;Aposentado;Brasileira;Rua dos Candidatos, Escola Advbox, n 68;;;Centro;123456-67;Rib. Do Pinhal;PR;;(00) 1234-4632;;(00) 9999-1176;;(00) 3333-1170;;;;Obs 68;FI;1;0;06/08/2012 16:32;;57759;;;;;;;;;;;;;;(00) 1234-5512;12345678975;;;0;0;;1;;FULANO(A) 68;;12.345.678/0001-33;;0;;;6279;;36;;;;;;
4623326;92577;;0;Fulano(a) 69;;;12.345.678/0001-34;Jana;;(00) 1234-5518;;;;;CA;;;12.123.123-67;12/10/1956 00:00;Mecânico;Brasileira;Rua dos Candidatos, Escola Advbox, n 69;;;Centro;123456-68;Ribeirao do Pinhal;PR;;(00) 1234-4633;;(00) 9999-1177;;(00) 3333-1171;;;;Obs 69;FI;1;1;19/09/2012 17:09;;57759;;;;;;;;;;;;;;(00) 1234-5513;12345678976;;;0;0;;1;;FULANO(A) 69;;12.345.678/0001-34;;0;;;6279;;99;;;;;;
4687278;92577;;0;Fulano(a) 70;;;12.345.678/0001-35;;;(00) 1234-5519;;;;;;;;12.123.123-68;;;;Rua dos Candidatos, Escola Advbox, n 70;;;Centro;123456-69;Ribei. Pinhal;PR;;(00) 1234-4634;;(00) 9999-1178;;(00) 3333-1172;;;;Obs 70;JU;2;1;02/10/2012 19:31;;0;;;;;;;;;;;;;;(00) 1234-5514;12345678977;;;0;0;;1;;FULANO(A) 70;;12.345.678/0001-35;;0;;;;;;;;;;;
100274036;92577;;0;Fulano(a) 71;;;12.345.678/0001-36;;;(00) 1234-5520;;;;;CA;;;12.123.123-69;09/01/1981 00:00;Desempregado;Brasileira;Rua dos Candidatos, Escola Advbox, n 71;;;Centro;123456-70;Floripa;SC;;(00) 1234-4635;;(00) 9999-1179;;(00) 3333-1173;;;;Obs 71;FI;1;0;28/02/2018 10:52;;57759;;;;;;;;;;;;;;(00) 1234-5515;12345678978;;;0;0;;1;;FULANO(A) 71;;12.345.678/0001-36;;0;;;6280;;777;;;;;;
4976154;92577;;0;Fulano(a) 72;;;12.345.678/0001-37;;;(00) 1234-5521;;;;;CA;;;12.123.123-70;;;Brasileira;Rua dos Candidatos, Escola Advbox, n 72;;;Centro;123456-71;Florianopolis;SC;;(00) 1234-4636;;(00) 9999-1180;;(00) 3333-1174;;;;Obs 72;FI;2;1;03/12/2012 11:28;;0;;;;;;;;;;;;;;(00) 1234-5516;12345678979;;;0;0;;1;;FULANO(A) 72;;12.345.678/0001-37;;0;;;;;;;;;;;
4353272;92577;;0;Fulano(a) 73;;;12.345.678/0001-38;;;(00) 1234-5522;;;;;;;;12.123.123-71;;;;Rua dos Candidatos, Escola Advbox, n 73;;;Centro;123456-72;Florianopolis;SC;;(00) 1234-4637;;(00) 9999-1181;;(00) 3333-1175;;;;Obs 73;JU;2;1;01/08/2012 18:27;;0;;;;;;;;;;;;;;(00) 1234-5517;12345678980;;;0;0;;1;;FULANO(A) 73;;12.345.678/0001-38;;0;;;;;;;;;;;
5251575;92577;;0;Fulano(a) 74;;;12.345.678/0001-39;;;(00) 1234-5523;;;;;;;;12.123.123-72;;;Brasileira;Rua dos Candidatos, Escola Advbox, n 74;;;Centro;123456-73;Florianopolis;SC;;(00) 1234-4638;;(00) 9999-1182;;(00) 3333-1176;;;;Obs 74;FI;2;1;29/01/2013 12:44;;0;;;;;;;;;;;;;;(00) 1234-5518;12345678981;;;0;0;;1;;FULANO(A) 74;;12.345.678/0001-39;;0;;;;;;;;;;;
5251645;92577;;0;Fulano(a) 75;;;12.345.678/0001-40;;;(00) 1234-5524;;;;;;;;12.123.123-73;;;;Rua dos Candidatos, Escola Advbox, n 75;;;Centro;123456-74;Floripa;Sc;;(00) 1234-4639;;(00) 9999-1183;;(00) 3333-1177;;;;Obs 75;JU;2;1;29/01/2013 12:56;;0;;;;;;;;;;;;;;(00) 1234-5519;12345678982;;;0;0;;1;;FULANO(A) 75;;12.345.678/0001-40;;0;;;;;;;;;;;
4393578;92577;;0;Fulano(a) 76;;;12.345.678/0001-41;;;(00) 1234-5525;;;;;CA;;;12.123.123-74;;Aposentado;Brasileira;Rua dos Candidatos, Escola Advbox, n 76;;;Centro;123456-75;Floripa;SC;;(00) 1234-4640;;(00) 9999-1184;;(00) 3333-1178;;;;Obs 76;FI;1;0;07/08/2012 13:10;;57759;;;;;;;;;;;;;;(00) 1234-5520;12345678983;;;0;0;;1;;FULANO(A) 76;;12.345.678/0001-41;;0;;;6279;;44;;;;;;
4585602;92577;;0;Fulano(a) 77;;;12.345.678/0001-42;;;(00) 1234-5526;;;;;CA;;;12.123.123-75;23/03/1957 00:00;Aposentado;Brasileira;Rua dos Candidatos, Escola Advbox, n 77;;;Centro;123456-76;Florianopolis;SC;;(00) 1234-4641;;(00) 9999-1185;;(00) 3333-1179;;;;Obs 77;FI;1;1;12/09/2012 14:57;;57759;;;;;;;;;;;;;;(00) 1234-5521;12345678984;;;0;0;;1;;FULANO(A) 77;;12.345.678/0001-42;;0;;;6280;;93;;;;;;
6096937;92577;;0;Fulano(a) 78;;;12.345.678/0001-43;;;(00) 1234-5527;;;;;CA;;;12.123.123-76;17/07/1979 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 78;;;Centro;123456-77;Florianopolis;SC;;(00) 1234-4642;;(00) 9999-1186;;(00) 3333-1180;;;;Obs 78;FI;1;1;03/06/2013 16:24;;57759;;;;;;;;;;;;;;(00) 1234-5522;12345678985;;;0;0;;1;;FULANO(A) 78;;12.345.678/0001-43;;0;;;7461;;180;;;;;;
6944791;92577;;0;Fulano(a) 79;;;12.345.678/0001-44;;;(00) 1234-5528;;;;;SJ;;;12.123.123-77;20/04/1959 00:00;Industriario;Brasileiro;Rua dos Candidatos, Escola Advbox, n 79;;;Centro;123456-78;Florianopolis;SC;;(00) 1234-4643;;(00) 9999-1187;;(00) 3333-1181;;;;Obs 79;FI;1;1;18/09/2013 14:12;;57759;;;;;;;;;;;;;;(00) 1234-5523;12345678986;;;0;0;;1;;FULANO(A) 79;;12.345.678/0001-44;;0;;;6279;;235;;;;;;
6980183;92577;;0;Fulano(a) 80;;;12.345.678/0001-45;;;(00) 1234-5529;;;;;CA;;;12.123.123-78;01/09/1969 00:00;Industriário;Brasileiro;Rua dos Candidatos, Escola Advbox, n 80;;;Centro;123456-79;Floripa;Sc;;(00) 1234-4644;;(00) 9999-1188;;(00) 3333-1182;;;;Obs 80;FI;1;1;23/09/2013 15:39;;57759;;;;;;;;;;;;;;(00) 1234-5524;12345678987;;;0;0;;1;;FULANO(A) 80;;12.345.678/0001-45;;0;;;6279;;246;;;;;;
7164199;92577;;0;Fulano(a) 81;;;12.345.678/0001-46;;;(00) 1234-5530;;;;;SO;;;12.123.123-79;10/02/1966 00:00;Domestica;Brasileira;Rua dos Candidatos, Escola Advbox, n 81;;;Centro;123456-80;Floripa;Sc;;(00) 1234-4645;;(00) 9999-1189;;(00) 3333-1183;;;;Obs 81;FI;1;1;18/10/2013 14:22;;57759;;;;;;;;;;;;;;(00) 1234-5525;12345678988;;;0;0;;1;;FULANO(A) 81;;12.345.678/0001-46;;0;;;7551;;;;;;;;
7164269;92577;;0;Fulano(a) 82;;;12.345.678/0001-47;;;(00) 1234-5531;;;;;CA;;;12.123.123-80;13/05/1951 00:00;Carpiteiro;Brasileira;Rua dos Candidatos, Escola Advbox, n 82;;;Centro;123456-81;Floripa;SC;;(00) 1234-4646;;(00) 9999-1190;;(00) 3333-1184;;;;Obs 82;FI;1;1;18/10/2013 14:29;;57759;;;;;;;;;;;;;;(00) 1234-5526;12345678989;;;0;0;;1;;FULANO(A) 82;;12.345.678/0001-47;;0;;;7551;;;;;;;;
7164297;92577;;0;Fulano(a) 83;;;12.345.678/0001-48;;;(00) 1234-5532;;;;;SO;;;12.123.123-81;10/05/1971 00:00;Motorista;Brasileiro;Rua dos Candidatos, Escola Advbox, n 83;;;Centro;123456-82;Rib. Do Pinhal;PR;;(00) 1234-4647;;(00) 9999-1191;;(00) 3333-1185;;;;Obs 83;FI;1;1;18/10/2013 14:32;;57759;;;;;;;;;;;;;;(00) 1234-5527;12345678990;;;0;0;;1;;FULANO(A) 83;;12.345.678/0001-48;;0;;;7551;;;;;;;;
4987276;92577;;0;Fulano(a) 84;;;12.345.678/0001-49;;;(00) 1234-5533;;;;;CA;;;12.123.123-82;13/04/1968 00:00;Cozinheira;Brasileira;Rua dos Candidatos, Escola Advbox, n 84;;;Centro;123456-83;Ribeirao do Pinhal;PR;;(00) 1234-4648;;(00) 9999-1192;;(00) 3333-1186;;;;Obs 84;FI;2;1;05/12/2012 11:22;;0;;;;;;;;;;;;;;(00) 1234-5528;12345678991;;;0;0;;1;;FULANO(A) 84;;12.345.678/0001-49;;0;;;;;;;;;;;
4988368;92577;;0;Fulano(a) 85;;;12.345.678/0001-50;;;(00) 1234-5534;;;;;CA;;;12.123.123-83;25/10/1984 00:00;Desempregada;Brasileira;Rua dos Candidatos, Escola Advbox, n 85;;;Centro;123456-84;Ribei. Pinhal;PR;;(00) 1234-4649;;(00) 9999-1193;;(00) 3333-1187;;;;Obs 85;FI;1;0;05/12/2012 14:00;;57759;;;;;;;;;;;;;;(00) 1234-5529;12345678992;;;0;0;;1;;FULANO(A) 85;;12.345.678/0001-50;;0;;;6279;;135;;;;;;
5029444;92577;;0;Fulano(a) 86;;;12.345.678/0001-51;;;(00) 1234-5535;;;;;0;;;12.123.123-84;;;;Rua dos Candidatos, Escola Advbox, n 86;;;Centro;123456-85;Floripa;SC;;(00) 1234-4650;;(00) 9999-1194;;(00) 3333-1188;;;;Obs 86;FI;2;1;13/12/2012 11:08;;0;;;;;;;;;;;;;;(00) 1234-5530;12345678993;;;0;0;;1;;FULANO(A) 86;;12.345.678/0001-51;;0;;;;;;;;;;;
5061224;92577;;0;Fulano(a) 87;;;12.345.678/0001-52;;;(00) 1234-5536;;;;;DV;;;12.123.123-85;29/11/1971 00:00;Metalúrgico;Brasileira;Rua dos Candidatos, Escola Advbox, n 87;;;Centro;123456-86;Florianopolis;SC;;(00) 1234-4651;;(00) 9999-1195;;(00) 3333-1189;;;;Obs 87;FI;1;0;18/12/2012 10:56;;57759;;;;;;;;;;;;;;(00) 1234-5531;12345678994;;;0;0;;1;;FULANO(A) 87;;12.345.678/0001-52;;0;;;6279;;147;;;;;;
5094754;92577;;0;Fulano(a) 88;;;12.345.678/0001-53;;;(00) 1234-5537;;;;;DV;;;12.123.123-86;19/07/1963 00:00;Metalúrgico;Brasileira;Rua dos Candidatos, Escola Advbox, n 88;;;Centro;123456-87;Florianopolis;SC;;(00) 1234-4652;;(00) 9999-1196;;(00) 3333-1190;;;;Obs 88;FI;1;1;03/01/2013 10:15;;57759;;;;;;;;;;;;;;(00) 1234-5532;12345678995;;;0;0;;1;;FULANO(A) 88;;12.345.678/0001-53;;0;;;6279;;155;;;;;;
7930349;92577;;0;Fulano(a) 89;;;12.345.678/0001-54;;;(00) 1234-5538;;;;;CA;;;12.123.123-87;09/11/1951 00:00;Aposentado;Brasileiro;Rua dos Candidatos, Escola Advbox, n 89;;;Centro;123456-88;Florianopolis;SC;;(00) 1234-4653;;(00) 9999-1197;;(00) 3333-1191;;;;Obs 89;FI;1;1;11/02/2014 11:09;;57759;;;;;;;;;;;;;;(00) 1234-5533;12345678996;;;0;0;;1;;FULANO(A) 89;;12.345.678/0001-54;;0;;;6279;;283;;;;;;
8057007;92577;;0;Fulano(a) 90;;;12.345.678/0001-55;;;(00) 1234-5539;;;;;;;;12.123.123-88;;;;Rua dos Candidatos, Escola Advbox, n 90;;;Centro;123456-89;Floripa;Sc;;(00) 1234-4654;;(00) 9999-1198;;(00) 3333-1192;;;;Obs 90;JU;2;1;27/02/2014 12:12;;0;;;;;;;;;;;;;;(00) 1234-5534;12345678997;;;0;0;;1;;FULANO(A) 90;;12.345.678/0001-55;;0;;;;;;;;;;;
8738429;92577;;0;Fulano(a) 91;;;12.345.678/0001-56;;;(00) 1234-5540;;;;;;;;12.123.123-89;;;;Rua dos Candidatos, Escola Advbox, n 91;;;Centro;123456-90;Floripa;Sc;;(00) 1234-4655;;(00) 9999-1199;;(00) 3333-1193;;;;Obs 91;JU;2;1;09/06/2014 11:49;;0;;;;;;;;;;;;;;(00) 1234-5535;12345678998;;;0;0;;1;;FULANO(A) 91;;12.345.678/0001-56;;0;;;;;;;;;;;
9222241;92577;;0;Fulano(a) 92;;;12.345.678/0001-57;;;(00) 1234-5541;;;;;SO;;;12.123.123-90;24/11/2013 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 92;;;Centro;123456-91;Floripa;SC;;(00) 1234-4656;;(00) 9999-1200;;(00) 3333-1194;;;;Obs 92;FI;2;1;18/08/2014 17:47;;0;;;;;;;;;;;;;;(00) 1234-5536;12345678999;;;0;0;;1;;FULANO(A) 92;;12.345.678/0001-57;;0;;;;;;;;;;;
9863413;92577;;0;Fulano(a) 93;;;12.345.678/0001-58;;;(00) 1234-5542;;;;;;;;12.123.123-91;;;;Rua dos Candidatos, Escola Advbox, n 93;;;Centro;123456-92;Rib. Do Pinhal;PR;;(00) 1234-4657;;(00) 9999-1201;;(00) 3333-1195;;;;Obs 93;FI;3;1;20/11/2014 10:45;;0;;;;;;;;;;;;;;(00) 1234-5537;12345679000;;;0;0;;1;;FULANO(A) 93;;12.345.678/0001-58;;0;;;;4;;;;;;;
104977937;92577;;0;Fulano(a) 94;;;12.345.678/0001-59;Jana;;(00) 1234-5543;;;;;CA;;;12.123.123-92;13/05/1972 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 94;;;Centro;123456-93;Ribeirao do Pinhal;PR;;(00) 1234-4658;;(00) 9999-1202;;(00) 3333-1196;;;;Obs 94;FI;1;1;06/04/2021 10:54;;57759;;;;;;;;;;;;;;(00) 1234-5538;12345679001;;;0;0;;1;;FULANO(A) 94;;12.345.678/0001-59;;100040203;;;;;1241;;;;;;
100881854;92577;;0;Fulano(a) 95;;;12.345.678/0001-60;Jana;;(00) 1234-5544;;;;;CA;;;12.123.123-93;10/04/1965 00:00;;Brasileira;Rua dos Candidatos, Escola Advbox, n 95;;;Centro;123456-94;Ribei. Pinhal;PR;;(00) 1234-4659;;(00) 9999-1203;;(00) 3333-1197;;;;Obs 95;FI;1;0;12/07/2018 10:32;;57759;;;;;;;;;;;;;;(00) 1234-5539;12345679002;;;0;0;;1;;FULANO(A) 95;;12.345.678/0001-60;;0;;;;;843;;;;;;
102087879;92577;;0;Fulano(a) 96;;;12.345.678/0001-61;;;(00) 1234-5545;;;;;CA;;;12.123.123-94;08/02/1969 00:00;Artesã;Brasileira;Rua dos Candidatos, Escola Advbox, n 96;;;Centro;123456-95;Floripa;SC;;(00) 1234-4660;;(00) 9999-1204;;(00) 3333-1198;;;;Obs 96;FI;1;0;17/04/2019 16:43;;57759;;;;;;;;;;;;;;(00) 1234-5540;12345679003;;;0;0;;1;;FULANO(A) 96;;12.345.678/0001-61;;0;;;;;960;;;;;;
4242463;92577;;0;Fulano(a) 97;;;12.345.678/0001-62;;;(00) 1234-5546;;;;;;;;12.123.123-95;;;;Rua dos Candidatos, Escola Advbox, n 97;;;Centro;123456-96;Florianopolis;SC;;(00) 1234-4661;;(00) 9999-1205;;(00) 3333-1199;;;;Obs 97;FI;2;1;09/07/2012 22:44;;0;;;;;;;;;;;;;;(00) 1234-5541;12345679004;;;0;0;;1;;FULANO(A) 97;;12.345.678/0001-62;;0;;;;;;;;;;;
4366517;92577;;0;Fulano(a) 98;;;12.345.678/0001-63;;;(00) 1234-5547;;;;;;;;12.123.123-96;;;;Rua dos Candidatos, Escola Advbox, n 98;;;Centro;123456-97;Florianopolis;SC;;(00) 1234-4662;;(00) 9999-1206;;(00) 3333-1200;;;;Obs 98;JU;2;1;03/08/2012 11:31;;0;;;;;;;;;;;;;;(00) 1234-5542;12345679005;;;0;0;;1;;FULANO(A) 98;;12.345.678/0001-63;;0;;;;;;;;;;;
4399081;92577;;0;Fulano(a) 99;;;12.345.678/0001-64;;;(00) 1234-5548;;;;;;;;12.123.123-97;;;;Rua dos Candidatos, Escola Advbox, n 99;;;Centro;123456-98;Florianopolis;SC;;(00) 1234-4663;;(00) 9999-1207;;(00) 3333-1201;;;;Obs 99;JU;2;1;08/08/2012 13:27;;0;;;;;;;;;;;;;;(00) 1234-5543;12345679006;;;0;0;;1;;FULANO(A) 99;;12.345.678/0001-64;;0;;;;;;;;;;;
4461297;92577;;0;Fulano(a) 100;;;12.345.678/0001-65;;;(00) 1234-5549;;;;;;;;12.123.123-98;;;;Rua dos Candidatos, Escola Advbox, n 100;;;Centro;123456-99;Floripa;Sc;;(00) 1234-4664;;(00) 9999-1208;;(00) 3333-1202;;;;Obs 100;FI;2;1;21/08/2012 13:54;;0;;;;;;;;;;;;;;(00) 1234-5544;12345679007;;;0;0;;1;;FULANO(A) 100;;12.345.678/0001-65;;0;;;;;;;;;;;
